Region,city,facility_ID,Facilitylicensingtypearname,Facilityclassificationtypearname,Floorscount,RegularRoomsCount,Regularsuitescount,DeluxeSuitesCount,ParkingsCount
0x2B9EF58D376B99838B5C594123836DEB,0x2EA2161686589987BE8DA1CCF9A8EF2E,2367,وحدات سكنية مفروشة,درجة ثالثة,4,49,48,1,1
0x50AF8B3517DD18265275800816D863F9,0x6E90A46C1BA204D5D0934162F4730A2C,2369,وحدات سكنية مفروشة,درجة رابعة,3,23,0,0,14
0xFF0D21557DC36EEF691F12D93326C1BF,0x68F56387F887D1F23BFFED0EB237D652,2371,وحدات سكنية مفروشة,درجة ثالثة,4,16,8,2,20
0xFF0D21557DC36EEF691F12D93326C1BF,0xEFD90B45524677268F0A5B92CA98E03D,2372,وحدات سكنية مفروشة,درجة ثالثة,3,31,3,0,20
0x803149F1E368CB2182E737150D71BA0D,0x84176755CDB37ABD0502494DE9D765C6,2373,وحدات سكنية مفروشة,درجة رابعة,4,0,20,4,7
0xF49CCC680A29B6B3C19B1F6A05E16157,0x938E11DD697CA7E3D678DBC44D852CBE,2374,وحدات سكنية مفروشة,درجة ثانية,8,14,42,35,60
0xF49CCC680A29B6B3C19B1F6A05E16157,0x5EF2AC9662D6047B7484E6B02DB06A66,2375,وحدات سكنية مفروشة,درجة ثانية,3,7,5,6,8
0xF49CCC680A29B6B3C19B1F6A05E16157,0x7F510B0C3077BDFD72826F4B73F9BB00,2376,وحدات سكنية مفروشة,درجة ثالثة,4,60,20,10,20
0xF49CCC680A29B6B3C19B1F6A05E16157,0x7F510B0C3077BDFD72826F4B73F9BB00,2377,وحدات سكنية مفروشة,درجة رابعة,5,15,15,0,15
0x9351116F8E9D50190BB897B2EF710D5B,0xA2A253D8746D8204BE0FCC7CB5F3288D,2378,فندق,خمسة نجوم,9,105,6,9,120
0x9351116F8E9D50190BB897B2EF710D5B,0x138C33D9F5C2545754DDC8B5AA806C51,2379,وحدات سكنية مفروشة,درجة رابعة,3,7,6,4,20
0x9351116F8E9D50190BB897B2EF710D5B,0x283C3EFB15EE337270E6CA70DD94D52A,2380,وحدات سكنية مفروشة,درجة رابعة,4,0,12,9,24
0x9351116F8E9D50190BB897B2EF710D5B,0xA2A253D8746D8204BE0FCC7CB5F3288D,2381,وحدات سكنية مفروشة,درجة ثالثة,5,8,25,1,35
0x9351116F8E9D50190BB897B2EF710D5B,0x9CC7F95AD0F125F83EB8E37B27D46C45,2382,وحدات سكنية مفروشة,درجة ثالثة,4,8,9,19,36
0x9351116F8E9D50190BB897B2EF710D5B,0xA2A253D8746D8204BE0FCC7CB5F3288D,2383,وحدات سكنية مفروشة,درجة رابعة,3,6,14,0,50
0x9351116F8E9D50190BB897B2EF710D5B,0x138C33D9F5C2545754DDC8B5AA806C51,2384,وحدات سكنية مفروشة,درجة رابعة,3,9,24,0,15
0x9351116F8E9D50190BB897B2EF710D5B,0xA2A253D8746D8204BE0FCC7CB5F3288D,2386,وحدات سكنية مفروشة,درجة رابعة,6,10,16,0,30
0xF05A01614FFEA96C2D5844A0171AC09D,0xA92BFA11323877E9171133091809C256,2388,وحدات سكنية مفروشة,درجة ثانية,6,4,10,3,15
0xF05A01614FFEA96C2D5844A0171AC09D,0x017B8866614049C1F3CF335667896D8A,2389,وحدات سكنية مفروشة,درجة رابعة,4,22,19,1,45
0xF05A01614FFEA96C2D5844A0171AC09D,0xA92BFA11323877E9171133091809C256,2390,وحدات سكنية مفروشة,درجة ثالثة,5,10,17,0,10
0xF05A01614FFEA96C2D5844A0171AC09D,0xA92BFA11323877E9171133091809C256,2391,وحدات سكنية مفروشة,درجة رابعة,6,65,22,0,48
0xF05A01614FFEA96C2D5844A0171AC09D,0xD7B1BF9B4D6BC89239A129615068ED8F,2392,وحدات سكنية مفروشة,درجة رابعة,3,24,6,6,2
0xF05A01614FFEA96C2D5844A0171AC09D,0x01E9DC7F3E5D286727F99D0F569190EB,2393,وحدات سكنية مفروشة,درجة رابعة,4,10,10,2,20
0x685E31AF317A2CD0F6114C6C926FCDF7,0xE4900FFC13DED9AEA1E392FCCCC4B5FC,2394,فندق,نجمة واحدة,2,20,3,0,20
0x685E31AF317A2CD0F6114C6C926FCDF7,0x9A94410A05428F489F346D404D2823AC,2395,وحدات سكنية مفروشة,درجة رابعة,3,18,0,0,1
0x685E31AF317A2CD0F6114C6C926FCDF7,0x9A94410A05428F489F346D404D2823AC,2396,وحدات سكنية مفروشة,درجة رابعة,3,18,0,0,1
0x685E31AF317A2CD0F6114C6C926FCDF7,0xD554F6CFB63005465F263F4F2056BA20,2398,وحدات سكنية مفروشة,درجة رابعة,2,6,20,0,20
0xB589F43B919254846B7098154FA77DA6,0xB54D13750D860047CF1418F4D922C4B4,2399,وحدات سكنية مفروشة,درجة رابعة,2,18,14,0,40
0xB589F43B919254846B7098154FA77DA6,0xBB6FF119E7441AE0C0DA406CB250EBB4,2400,وحدات سكنية مفروشة,درجة رابعة,3,14,14,2,50
0xB589F43B919254846B7098154FA77DA6,0x1E2E9CCA496F2C89C8FBEE27361850F8,2401,وحدات سكنية مفروشة,درجة رابعة,2,6,3,3,3
0x3902A9082755502A7C94656FA29CD204,0x4B0BBC30F53129966476FB4CFB725DE8,2402,فندق,أربعة نجوم,6,41,12,3,56
0xAC74FF4D4970594073FA53FADA19CB1C,0x61DDD1E8DAA889DEF447863117C32B49,2403,وحدات سكنية مفروشة,درجة ثالثة,5,21,22,0,40
0x94F0C94E071AAA9D670BB26FB7DB0F99,0x80968F2CE17E3EB9136F67B67F4701C5,2404,وحدات سكنية مفروشة,درجة رابعة,2,12,2,0,4
0xC6AF9AC6BF1E23A3E62BEEF3A4656DC3,0xE93779C418A38F79AC92483CD63CF3CE,2407,فندق,ثلاثة نجوم,5,39,15,1,27
0xC6AF9AC6BF1E23A3E62BEEF3A4656DC3,0xE93779C418A38F79AC92483CD63CF3CE,2408,فندق,خمسة نجوم,6,50,12,4,50
0xC6AF9AC6BF1E23A3E62BEEF3A4656DC3,0xE93779C418A38F79AC92483CD63CF3CE,2409,وحدات سكنية مفروشة,درجة رابعة,8,12,29,0,10
0xB74576283864356637DF64230F3987C8,0x3300CBFE6331C95C60370671564AB40F,2410,فندق,أربعة نجوم,12,95,5,2,109
0xB74576283864356637DF64230F3987C8,0x3300CBFE6331C95C60370671564AB40F,2411,فندق,أربعة نجوم,8,170,2,2,100
0xB74576283864356637DF64230F3987C8,0x3300CBFE6331C95C60370671564AB40F,2412,وحدات سكنية مفروشة,درجة ثانية,5,1,18,4,22
0xB74576283864356637DF64230F3987C8,0x3300CBFE6331C95C60370671564AB40F,2413,وحدات سكنية مفروشة,درجة رابعة,7,17,20,0,17
0xB74576283864356637DF64230F3987C8,0x3300CBFE6331C95C60370671564AB40F,2414,وحدات سكنية مفروشة,درجة رابعة,4,25,2,2,30
0xB74576283864356637DF64230F3987C8,0x3300CBFE6331C95C60370671564AB40F,2415,وحدات سكنية مفروشة,درجة ثانية,6,20,12,0,20
0x2B9EF58D376B99838B5C594123836DEB,0x2EA2161686589987BE8DA1CCF9A8EF2E,2416,فندق,أربعة نجوم,6,224,16,8,248
0x2B9EF58D376B99838B5C594123836DEB,0x2EA2161686589987BE8DA1CCF9A8EF2E,2417,وحدات سكنية مفروشة,درجة رابعة,2,0,21,0,22
0x2B9EF58D376B99838B5C594123836DEB,0x2EA2161686589987BE8DA1CCF9A8EF2E,2418,وحدات سكنية مفروشة,درجة رابعة,2,17,23,6,30
0x2B9EF58D376B99838B5C594123836DEB,0x2EA2161686589987BE8DA1CCF9A8EF2E,2419,وحدات سكنية مفروشة,درجة ثانية,4,36,6,1,43
0x2B9EF58D376B99838B5C594123836DEB,0x2EA2161686589987BE8DA1CCF9A8EF2E,2420,وحدات سكنية مفروشة,درجة ثانية,5,11,29,39,60
0x2B9EF58D376B99838B5C594123836DEB,0x2EA2161686589987BE8DA1CCF9A8EF2E,2421,وحدات سكنية مفروشة,درجة ثالثة,4,28,18,5,20
0x2B9EF58D376B99838B5C594123836DEB,0x2EA2161686589987BE8DA1CCF9A8EF2E,2423,وحدات سكنية مفروشة,درجة رابعة,2,23,3,1,22
0x2B9EF58D376B99838B5C594123836DEB,0x2EA2161686589987BE8DA1CCF9A8EF2E,2424,وحدات سكنية مفروشة,درجة رابعة,4,1,19,3,20
0x2B9EF58D376B99838B5C594123836DEB,0x2EA2161686589987BE8DA1CCF9A8EF2E,2425,وحدات سكنية مفروشة,درجة رابعة,3,15,1,0,19
0x2B9EF58D376B99838B5C594123836DEB,0x2EA2161686589987BE8DA1CCF9A8EF2E,2426,وحدات سكنية مفروشة,درجة رابعة,4,0,20,0,24
0x2B9EF58D376B99838B5C594123836DEB,0x2EA2161686589987BE8DA1CCF9A8EF2E,2427,وحدات سكنية مفروشة,درجة رابعة,2,0,15,3,23
0x2B9EF58D376B99838B5C594123836DEB,0x2EA2161686589987BE8DA1CCF9A8EF2E,2428,وحدات سكنية مفروشة,درجة رابعة,2,12,24,0,25
0x2B9EF58D376B99838B5C594123836DEB,0x667C0CE57042E017A3A04D418197E210,2429,وحدات سكنية مفروشة,درجة رابعة,4,11,14,1,26
0x2B9EF58D376B99838B5C594123836DEB,0x2EA2161686589987BE8DA1CCF9A8EF2E,2430,وحدات سكنية مفروشة,درجة رابعة,3,0,25,1,50
0x2B9EF58D376B99838B5C594123836DEB,0x2EA2161686589987BE8DA1CCF9A8EF2E,2431,وحدات سكنية مفروشة,درجة رابعة,3,0,9,0,15
0x2B9EF58D376B99838B5C594123836DEB,0x2EA2161686589987BE8DA1CCF9A8EF2E,2432,وحدات سكنية مفروشة,درجة رابعة,3,19,0,0,10
0x50AF8B3517DD18265275800816D863F9,0x6E90A46C1BA204D5D0934162F4730A2C,2433,وحدات سكنية مفروشة,درجة ثالثة,3,4,25,12,40
0x50AF8B3517DD18265275800816D863F9,0xF8CBC7F18C796CC8DE704D72760700A4,2434,وحدات سكنية مفروشة,درجة رابعة,2,2,17,1,11
0x50AF8B3517DD18265275800816D863F9,0xC4B2EC4A7018798EABA1835471BE5357,2435,وحدات سكنية مفروشة,درجة رابعة,3,0,30,0,30
0x50AF8B3517DD18265275800816D863F9,0xB11A9CDD6B3FAC7B2A1CFC8D8AD3E9F4,2436,وحدات سكنية مفروشة,درجة ثالثة,7,0,120,3,70
0xFF0D21557DC36EEF691F12D93326C1BF,0x68F56387F887D1F23BFFED0EB237D652,2437,فندق,نجمة واحدة,2,14,8,2,20
0xFF0D21557DC36EEF691F12D93326C1BF,0x68F56387F887D1F23BFFED0EB237D652,2438,فندق,ثلاثة نجوم,4,30,0,0,23
0xFF0D21557DC36EEF691F12D93326C1BF,0x68F56387F887D1F23BFFED0EB237D652,2439,فندق,نجمتان,6,22,0,22,1
0xFF0D21557DC36EEF691F12D93326C1BF,0xA015C65BD8A2F836C624FC1737AB20A8,2440,وحدات سكنية مفروشة,درجة ثانية,4,11,14,6,14
0xFF0D21557DC36EEF691F12D93326C1BF,0x68F56387F887D1F23BFFED0EB237D652,2441,وحدات سكنية مفروشة,درجة ثالثة,2,0,24,0,29
0x803149F1E368CB2182E737150D71BA0D,0x84176755CDB37ABD0502494DE9D765C6,2442,فندق,نجمتان,4,28,13,3,50
0xF49CCC680A29B6B3C19B1F6A05E16157,0x5EF2AC9662D6047B7484E6B02DB06A66,2443,فندق,أربعة نجوم,8,38,40,16,60
0xF49CCC680A29B6B3C19B1F6A05E16157,0x900AC8AD5515AD4D7C54D714CAF5DC01,2444,وحدات سكنية مفروشة,درجة رابعة,3,2,10,10,15
0xF49CCC680A29B6B3C19B1F6A05E16157,0x900AC8AD5515AD4D7C54D714CAF5DC01,2445,وحدات سكنية مفروشة,درجة رابعة,3,5,30,20,45
0xF49CCC680A29B6B3C19B1F6A05E16157,0x3E949F40A48469D965333CEDA45F3804,2446,وحدات سكنية مفروشة,درجة ثانية,6,26,18,36,50
0xF49CCC680A29B6B3C19B1F6A05E16157,0x5EF2AC9662D6047B7484E6B02DB06A66,2447,وحدات سكنية مفروشة,درجة ثانية,5,24,8,32,32
0xF49CCC680A29B6B3C19B1F6A05E16157,0x7F510B0C3077BDFD72826F4B73F9BB00,2448,وحدات سكنية مفروشة,درجة ثالثة,2,6,4,5,12
0xF49CCC680A29B6B3C19B1F6A05E16157,0x900AC8AD5515AD4D7C54D714CAF5DC01,2449,وحدات سكنية مفروشة,درجة ثالثة,3,105,105,0,77
0xF49CCC680A29B6B3C19B1F6A05E16157,0x7F510B0C3077BDFD72826F4B73F9BB00,2452,وحدات سكنية مفروشة,درجة رابعة,3,15,6,15,50
0x9351116F8E9D50190BB897B2EF710D5B,0x138C33D9F5C2545754DDC8B5AA806C51,2453,وحدات سكنية مفروشة,درجة رابعة,5,13,30,3,2
0x9351116F8E9D50190BB897B2EF710D5B,0x295A0463656DA6FEB8F6226BE9B0173C,2454,وحدات سكنية مفروشة,درجة رابعة,1,8,5,5,100
0x9351116F8E9D50190BB897B2EF710D5B,0x138C33D9F5C2545754DDC8B5AA806C51,2455,وحدات سكنية مفروشة,درجة رابعة,4,15,15,1,10
0x9351116F8E9D50190BB897B2EF710D5B,0x9CC7F95AD0F125F83EB8E37B27D46C45,2456,وحدات سكنية مفروشة,درجة ثالثة,3,3,6,4,30
0x9351116F8E9D50190BB897B2EF710D5B,0x9CC7F95AD0F125F83EB8E37B27D46C45,2457,وحدات سكنية مفروشة,درجة ثالثة,5,12,12,4,28
0xF05A01614FFEA96C2D5844A0171AC09D,0xA92BFA11323877E9171133091809C256,2458,وحدات سكنية مفروشة,درجة رابعة,4,7,15,0,18
0xF05A01614FFEA96C2D5844A0171AC09D,0xA92BFA11323877E9171133091809C256,2459,وحدات سكنية مفروشة,درجة ثالثة,5,15,25,0,10
0xF05A01614FFEA96C2D5844A0171AC09D,0xA92BFA11323877E9171133091809C256,2460,وحدات سكنية مفروشة,درجة ثالثة,4,3,13,3,20
0xB589F43B919254846B7098154FA77DA6,0xA496A5F358E4B93EFBCFA943233A056B,2461,فندق,ثلاثة نجوم,6,20,16,0,20
0xB589F43B919254846B7098154FA77DA6,0xA496A5F358E4B93EFBCFA943233A056B,2462,وحدات سكنية مفروشة,درجة ثالثة,5,9,4,4,30
0x3902A9082755502A7C94656FA29CD204,0x4B0BBC30F53129966476FB4CFB725DE8,2463,وحدات سكنية مفروشة,درجة ثالثة,4,44,10,7,20
0x3902A9082755502A7C94656FA29CD204,0x4B0BBC30F53129966476FB4CFB725DE8,2464,وحدات سكنية مفروشة,درجة ثالثة,3,31,12,0,12
0xAC74FF4D4970594073FA53FADA19CB1C,0x6D047DFCA03C302297E138D627E1990B,2465,وحدات سكنية مفروشة,درجة رابعة,4,9,8,4,15
0xAC74FF4D4970594073FA53FADA19CB1C,0x61DDD1E8DAA889DEF447863117C32B49,2466,وحدات سكنية مفروشة,درجة ثالثة,4,16,6,3,15
0xC6AF9AC6BF1E23A3E62BEEF3A4656DC3,0xFB7D7159FAF621E2717A3E45E9B53E77,2468,فندق,نجمة واحدة,4,16,0,0,0
0xC6AF9AC6BF1E23A3E62BEEF3A4656DC3,0xE93779C418A38F79AC92483CD63CF3CE,2469,وحدات سكنية مفروشة,درجة ثانية,14,0,250,2,70
0xB74576283864356637DF64230F3987C8,0x3300CBFE6331C95C60370671564AB40F,2470,فندق,ثلاثة نجوم,8,30,33,2,28
0xB74576283864356637DF64230F3987C8,0x3300CBFE6331C95C60370671564AB40F,2471,فندق,ثلاثة نجوم,8,43,6,2,26
0xB74576283864356637DF64230F3987C8,0x3300CBFE6331C95C60370671564AB40F,2472,فندق,نجمتان,5,45,25,0,60
0xB74576283864356637DF64230F3987C8,0x3300CBFE6331C95C60370671564AB40F,2473,وحدات سكنية مفروشة,درجة رابعة,4,23,35,0,40
0xB74576283864356637DF64230F3987C8,0x3300CBFE6331C95C60370671564AB40F,2474,وحدات سكنية مفروشة,درجة رابعة,3,0,14,1,15
0xB74576283864356637DF64230F3987C8,0x3300CBFE6331C95C60370671564AB40F,2475,وحدات سكنية مفروشة,درجة ثالثة,8,7,33,10,40
0xB74576283864356637DF64230F3987C8,0x3300CBFE6331C95C60370671564AB40F,2477,وحدات سكنية مفروشة,درجة ثانية,7,0,24,1,34
0x2B9EF58D376B99838B5C594123836DEB,0x2EA2161686589987BE8DA1CCF9A8EF2E,2478,فندق,خمسة نجوم,8,303,202,101,400
0x2B9EF58D376B99838B5C594123836DEB,0x2EA2161686589987BE8DA1CCF9A8EF2E,2479,وحدات سكنية مفروشة,درجة رابعة,2,5,22,17,27
0x2B9EF58D376B99838B5C594123836DEB,0x2EA2161686589987BE8DA1CCF9A8EF2E,2480,وحدات سكنية مفروشة,درجة رابعة,2,1,13,1,15
0x2B9EF58D376B99838B5C594123836DEB,0x2EA2161686589987BE8DA1CCF9A8EF2E,2481,وحدات سكنية مفروشة,درجة رابعة,2,2,8,0,10
0x2B9EF58D376B99838B5C594123836DEB,0x2EA2161686589987BE8DA1CCF9A8EF2E,2482,وحدات سكنية مفروشة,درجة ثانية,4,7,16,0,23
0x2B9EF58D376B99838B5C594123836DEB,0x2EA2161686589987BE8DA1CCF9A8EF2E,2483,وحدات سكنية مفروشة,درجة رابعة,4,0,24,1,25
0x2B9EF58D376B99838B5C594123836DEB,0x57AE3038A60A3742570BDEE3AE6B1FA4,2484,وحدات سكنية مفروشة,درجة رابعة,3,0,23,0,15
0x2B9EF58D376B99838B5C594123836DEB,0x2EA2161686589987BE8DA1CCF9A8EF2E,2485,وحدات سكنية مفروشة,درجة رابعة,5,27,24,2,30
0x2B9EF58D376B99838B5C594123836DEB,0x2EA2161686589987BE8DA1CCF9A8EF2E,2486,وحدات سكنية مفروشة,درجة رابعة,2,0,29,0,36
0x50AF8B3517DD18265275800816D863F9,0x6E90A46C1BA204D5D0934162F4730A2C,2487,وحدات سكنية مفروشة,درجة رابعة,6,11,11,4,11
0xFF0D21557DC36EEF691F12D93326C1BF,0xA015C65BD8A2F836C624FC1737AB20A8,2488,وحدات سكنية مفروشة,درجة ثالثة,2,10,4,0,1
0x803149F1E368CB2182E737150D71BA0D,0x5DE6C79EF8DAED72FBDA6897BC6D01CF,2489,وحدات سكنية مفروشة,درجة ثالثة,3,2,16,5,35
0x803149F1E368CB2182E737150D71BA0D,0x84176755CDB37ABD0502494DE9D765C6,2490,وحدات سكنية مفروشة,درجة رابعة,4,12,11,5,31
0xF49CCC680A29B6B3C19B1F6A05E16157,0x5EF2AC9662D6047B7484E6B02DB06A66,2491,وحدات سكنية مفروشة,درجة رابعة,5,7,24,4,35
0xF49CCC680A29B6B3C19B1F6A05E16157,0x938E11DD697CA7E3D678DBC44D852CBE,2492,وحدات سكنية مفروشة,درجة رابعة,6,15,30,4,60
0xF49CCC680A29B6B3C19B1F6A05E16157,0x5EF2AC9662D6047B7484E6B02DB06A66,2493,وحدات سكنية مفروشة,درجة رابعة,4,0,14,14,18
0xF49CCC680A29B6B3C19B1F6A05E16157,0x5EF2AC9662D6047B7484E6B02DB06A66,2494,وحدات سكنية مفروشة,درجة رابعة,4,0,16,0,20
0xF49CCC680A29B6B3C19B1F6A05E16157,0x7F510B0C3077BDFD72826F4B73F9BB00,2495,وحدات سكنية مفروشة,درجة رابعة,3,8,26,4,20
0xF49CCC680A29B6B3C19B1F6A05E16157,0x3E949F40A48469D965333CEDA45F3804,2496,وحدات سكنية مفروشة,درجة ثانية,3,15,11,14,24
0x9351116F8E9D50190BB897B2EF710D5B,0x9CC7F95AD0F125F83EB8E37B27D46C45,2497,وحدات سكنية مفروشة,درجة رابعة,4,5,10,5,20
0x9351116F8E9D50190BB897B2EF710D5B,0x295A0463656DA6FEB8F6226BE9B0173C,2498,وحدات سكنية مفروشة,درجة أولى,8,31,10,6,40
0x9351116F8E9D50190BB897B2EF710D5B,0xA2A253D8746D8204BE0FCC7CB5F3288D,2499,وحدات سكنية مفروشة,درجة ثالثة,6,8,8,5,25
0xB589F43B919254846B7098154FA77DA6,0xA496A5F358E4B93EFBCFA943233A056B,2500,فندق,نجمة واحدة,3,16,16,0,2
0xB589F43B919254846B7098154FA77DA6,0xA1E007C7D598D34F14F2B421499E5A6F,2502,فندق,نجمة واحدة,3,27,0,0,10
0xB589F43B919254846B7098154FA77DA6,0xA496A5F358E4B93EFBCFA943233A056B,2503,وحدات سكنية مفروشة,درجة ثانية,7,42,30,2,50
0xB589F43B919254846B7098154FA77DA6,0xA496A5F358E4B93EFBCFA943233A056B,2504,وحدات سكنية مفروشة,درجة رابعة,3,3,28,5,18
0xB589F43B919254846B7098154FA77DA6,0xA496A5F358E4B93EFBCFA943233A056B,2505,وحدات سكنية مفروشة,درجة رابعة,5,9,13,0,20
0x3902A9082755502A7C94656FA29CD204,0x4B0BBC30F53129966476FB4CFB725DE8,2506,فندق,أربعة نجوم,5,2,18,18,36
0x3902A9082755502A7C94656FA29CD204,0x78C62A02E4B65B4DD0253A4492125DE4,2507,وحدات سكنية مفروشة,درجة رابعة,2,10,10,0,10
0x3902A9082755502A7C94656FA29CD204,0x4B0BBC30F53129966476FB4CFB725DE8,2508,وحدات سكنية مفروشة,درجة رابعة,3,18,18,0,13
0xAC74FF4D4970594073FA53FADA19CB1C,0x6D047DFCA03C302297E138D627E1990B,2509,وحدات سكنية مفروشة,درجة ثالثة,5,3,7,3,13
0x94F0C94E071AAA9D670BB26FB7DB0F99,0x3BBB34F9F5A3B6FBAE075622B483B24F,2510,وحدات سكنية مفروشة,درجة ثانية,4,19,11,8,35
0xC6AF9AC6BF1E23A3E62BEEF3A4656DC3,0xE93779C418A38F79AC92483CD63CF3CE,2511,فندق,نجمة واحدة,4,70,0,0,10
0xC6AF9AC6BF1E23A3E62BEEF3A4656DC3,0xFB7D7159FAF621E2717A3E45E9B53E77,2512,فندق,نجمة واحدة,4,15,9,3,12
0xC6AF9AC6BF1E23A3E62BEEF3A4656DC3,0xE93779C418A38F79AC92483CD63CF3CE,2513,فندق,نجمة واحدة,10,107,0,0,20
0xC6AF9AC6BF1E23A3E62BEEF3A4656DC3,0xFB7D7159FAF621E2717A3E45E9B53E77,2514,وحدات سكنية مفروشة,درجة رابعة,2,10,2,0,10
0xC6AF9AC6BF1E23A3E62BEEF3A4656DC3,0xE93779C418A38F79AC92483CD63CF3CE,2515,وحدات سكنية مفروشة,درجة ثالثة,3,6,8,2,20
0xB74576283864356637DF64230F3987C8,0x3300CBFE6331C95C60370671564AB40F,2516,فندق,ثلاثة نجوم,10,76,10,4,92
0xB74576283864356637DF64230F3987C8,0x3300CBFE6331C95C60370671564AB40F,2517,فندق,نجمتان,4,30,5,15,20
0xB74576283864356637DF64230F3987C8,0x3300CBFE6331C95C60370671564AB40F,2518,فندق,ثلاثة نجوم,6,0,29,0,36
0xB74576283864356637DF64230F3987C8,0x3300CBFE6331C95C60370671564AB40F,2519,فندق,نجمتان,6,2,7,1,36
0xB74576283864356637DF64230F3987C8,0x3300CBFE6331C95C60370671564AB40F,2520,وحدات سكنية مفروشة,درجة ثالثة,4,10,12,4,26
0xB74576283864356637DF64230F3987C8,0x3300CBFE6331C95C60370671564AB40F,2521,وحدات سكنية مفروشة,درجة ثالثة,6,10,10,1,12
0x2B9EF58D376B99838B5C594123836DEB,0x2EA2161686589987BE8DA1CCF9A8EF2E,2522,فندق,أربعة نجوم,6,65,4,2,35
0x2B9EF58D376B99838B5C594123836DEB,0x2EA2161686589987BE8DA1CCF9A8EF2E,2523,فندق,ثلاثة نجوم,6,70,10,5,33
0x2B9EF58D376B99838B5C594123836DEB,0x2EA2161686589987BE8DA1CCF9A8EF2E,2524,فندق,أربعة نجوم,12,156,12,2,78
0x2B9EF58D376B99838B5C594123836DEB,0x2EA2161686589987BE8DA1CCF9A8EF2E,2525,وحدات سكنية مفروشة,درجة رابعة,4,0,16,0,16
0x2B9EF58D376B99838B5C594123836DEB,0x51DFF6A0CBECECAA29F296F28EC9BC9A,2526,وحدات سكنية مفروشة,درجة رابعة,3,10,6,1,13
0x2B9EF58D376B99838B5C594123836DEB,0x2DD4EDAFCE7EA517E0C579521C0BFA87,2527,وحدات سكنية مفروشة,درجة رابعة,4,23,13,1,37
0x2B9EF58D376B99838B5C594123836DEB,0x2EA2161686589987BE8DA1CCF9A8EF2E,2528,وحدات سكنية مفروشة,درجة رابعة,2,10,3,2,15
0x2B9EF58D376B99838B5C594123836DEB,0x2EA2161686589987BE8DA1CCF9A8EF2E,2529,وحدات سكنية مفروشة,درجة رابعة,4,4,10,0,14
0x2B9EF58D376B99838B5C594123836DEB,0x2EA2161686589987BE8DA1CCF9A8EF2E,2530,وحدات سكنية مفروشة,درجة ثالثة,3,15,32,22,50
0x2B9EF58D376B99838B5C594123836DEB,0x667C0CE57042E017A3A04D418197E210,2531,وحدات سكنية مفروشة,درجة رابعة,2,0,20,0,30
0x2B9EF58D376B99838B5C594123836DEB,0x2EA2161686589987BE8DA1CCF9A8EF2E,2532,وحدات سكنية مفروشة,درجة رابعة,4,1,27,10,22
0x2B9EF58D376B99838B5C594123836DEB,0x2EA2161686589987BE8DA1CCF9A8EF2E,2533,وحدات سكنية مفروشة,درجة رابعة,3,3,5,4,10
0x2B9EF58D376B99838B5C594123836DEB,0xD8E888F252F39FA549A0CBC4E5D3621F,2534,وحدات سكنية مفروشة,درجة رابعة,3,4,23,2,60
0x2B9EF58D376B99838B5C594123836DEB,0x667C0CE57042E017A3A04D418197E210,2535,وحدات سكنية مفروشة,درجة رابعة,2,16,1,0,17
0x2B9EF58D376B99838B5C594123836DEB,0x2EA2161686589987BE8DA1CCF9A8EF2E,2536,وحدات سكنية مفروشة,درجة رابعة,3,0,16,8,24
0x2B9EF58D376B99838B5C594123836DEB,0x2EA2161686589987BE8DA1CCF9A8EF2E,2537,وحدات سكنية مفروشة,درجة رابعة,4,7,26,0,20
0x50AF8B3517DD18265275800816D863F9,0x6E90A46C1BA204D5D0934162F4730A2C,2539,وحدات سكنية مفروشة,درجة رابعة,2,8,12,0,9
0x50AF8B3517DD18265275800816D863F9,0x6E90A46C1BA204D5D0934162F4730A2C,2540,وحدات سكنية مفروشة,درجة رابعة,4,0,17,0,20
0x50AF8B3517DD18265275800816D863F9,0x3AB7FAFD4F22EF947C8D126A7BB1594B,2541,وحدات سكنية مفروشة,درجة ثالثة,6,10,10,10,25
0xFF0D21557DC36EEF691F12D93326C1BF,0x68F56387F887D1F23BFFED0EB237D652,2542,فندق,نجمتان,2,8,11,14,32
0x803149F1E368CB2182E737150D71BA0D,0x84176755CDB37ABD0502494DE9D765C6,2543,فندق,نجمتان,4,6,34,1,12
